更新日期,#genre#
东森综合,http://live4play.uk/livehttpplay?channel_id=20104$IPV4•线路2
东森综合,http://ali.hlspull.yximgs.com/live/awei_dszh.flv$IPV4•线路3
东森超视,http://free.cnlive.club/channel/4210df69/index.m3u8$IPV4•线路1
东森超视,rtmp://f13h.mine.nu/sat/tv331$IPV4•线路2
东森超视,rtmp://f13h.mine.nu:1935:1935/sat/tv331$IPV4•线路3
东森超视,rtmp://f13h.mine.nu:1935/sat/tv331$IPV4•线路4
东森超视,http://ali.hlspull.yximgs.com/live/awei_dscs.flv$IPV4•线路5
东森电影,http://free.cnlive.club/channel/n5502f4/index.m3u8$IPV4•线路1
东森电影,http://mytv.cdn.com.mp/live/dsdy/stream.m3u8$IPV4•线路2
东森电影,http://live4play.uk/livehttpplay?channel_id=20077$IPV4•线路3
东森电影,http://183.57.249.188:8183/tsfile/live/1013_1.m3u8$IPV4•线路4
Now剧集,http://rihou.cc:555/tv/[Hv]Now剧集$IPV4
Now华剧,http://rihou.cc:555/tv/[Hv]Now华剧$IPV4
Now星影台,http://ali.hlspull.yximgs.com/live/xiangjiaogef31fdg31g1gdg.flv$IPV4•线路1
Now星影台,http://aktv.top/AKTV/live/aktv2/now/AKTV.m3u8$IPV4•线路2
靖天资讯,P2p://starvod.xyz:19806/db9b03374399434da716bae0cd93f784.ts$IPV4
靖天電影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8$IPV4•线路1
靖天電影台,https://aktv.top/AKTV/live/aktv/null6/AKTV.m3u8$IPV4•线路2
SUPER Kids Channel,http://tl.061833.xyz/tl/superkidschannel$IPV4
Hbo家庭台,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=fyi_twn$IPV4•线路1
Hbo家庭台,http://pitv.jun1.xyz:6696/live.php?token=d4876272bde5f4c1e7bda2a3a9361823cec0bda2a0cfb2585854f574afcb39ce&id=fyi_twn$IPV4•线路2
AXN电影台,http://tl.061833.xyz/tl/axn$IPV4
Channel 5 HD,http://156.238.254.169/zb/SMT33558.php?id=Channel5HD$IPV4•线路1
Channel 5 HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Channel5HD$IPV4•线路2
Channel 5 HD,http://pitv.jun1.xyz:6696/live.php?token=d4876272bde5f4c1e7bda2a3a9361823cec0bda2a0cfb2585854f574afcb39ce&id=Channel5HD$IPV4•线路3
Channel 8 HD,http://156.238.254.169/zb/SMT33558.php?id=Channel8HD$IPV4•线路1
Channel 8 HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=Channel8HD$IPV4•线路2
Channel 8 HD,http://pitv.jun1.xyz:6696/live.php?token=d4876272bde5f4c1e7bda2a3a9361823cec0bda2a0cfb2585854f574afcb39ce&id=Channel8HD$IPV4•线路3
Channel U HD,http://156.238.254.169/zb/SMT33558.php?id=ChannelU$IPV4•线路1
Channel U HD,http://app.jun1.xyz/pitv.php?user=999999&pass=111111&type=mp4&id=ChannelU$IPV4•线路2
Channel U HD,http://pitv.jun1.xyz:6696/live.php?token=d4876272bde5f4c1e7bda2a3a9361823cec0bda2a0cfb2585854f574afcb39ce&id=ChannelU$IPV4•线路3
RTHK 31,http://cdn.163189.xyz/163189/rthk31$IPV4
RTHK 32,http://cdn.163189.xyz/163189/rthk32$IPV4
RTHK 33,https://cdn6.101.qzz.io/163189/cctv1$IPV4•线路1
RTHK 33,http://cdn.163189.xyz/163189/rthk33$IPV4•线路2
RTHK 34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8$IPV4
RTHK 35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8$IPV4
中天亞洲台,P2p://starvod.xyz:19806/cd11642fed21436aae33a4a2ad34d222.ts$IPV4
中天新聞台,http://bxtv.3a.ink/api.php?id=ztxw$IPV4
千禧經典台,http://tl.061833.xyz/tl/null-3$IPV4•线路1
千禧經典台,http://bxtv.3a.ink/api.php?id=qxjd$IPV4•线路2
東森电影国,http://iptv.4666888.xyz/iptv2A.php?id=48$IPV4
8-度空间国,http://iptv.4666888.xyz/iptv2A.php?id=52$IPV4•线路1
8-度空间国,http://cdn6.163189.xyz/163189/8tv$IPV4•线路2
8-度空间国,P2p://starvod.xyz:19806/ae2ec19c582f4a07baa35b40f91b4239.ts$IPV4•线路3
8-度空间国,https://cdn6.163189.xyz/163189/8tv$IPV4•线路4
日本全天新聞,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8$IPV4
爆谷台,http://ali.hlspull.yximgs.com/live/xiangjiaoge1116163133.flv$IPV4
新加坡中文,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8$IPV4
龍華電影台,http://iptv.4666888.xyz/iptv2A.php?id=45$IPV4
凤凰香港,http://m.061899.xyz/mg/fhhk$IPV4•线路1
凤凰香港,http://ott.mobaibox.com/PLTV/-/224/3221228530/index.m3u8$IPV4•线路2
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk$IPV4•线路3
凤凰香港,https://cdn6.101.qzz.io/163189/fhhk$IPV4•线路4
凤凰香港,http://t.061899.xyz/tl/js/js.php?id=fhwsxgt$IPV4•线路5
凤凰香港,http://j.s.bkpcp.top/js/fhxg$IPV4•线路6
凤凰香港,http://r.jdshipin.com/yDoTN$IPV4•线路7
凤凰香港,http://api.mg.itv888.cn:8080/hls/e9660dce9a6/index.m3u8$IPV4•线路8
凤凰香港,http://tv.groupshare.com.cn/fhtv?id=hk$IPV4•线路9
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn$IPV4•线路10
凤凰香港,http://pull-vivek.speedws.com/live/aaafhxg.flv$IPV4•线路11
凤凰香港,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUkn8SJteYZ9uqzUO6nYtuUh6F-PN7bfjcRGaPw6WlGqRJXDBhEndnIu4j9XCk2jMbsgXqcdc5EoIBXfD7zolJBsvKapI6zL3TY0miLmlXbN6s1HL9nbhZ_-YYylQavg8fyJuokqsa-c_dYoVldu95ImgqU0t9mxSaKem7IJRiBJmz9a_295GFeFQ89c_Ubo4Q9g.m3u8?u=1756878715$IPV4•线路12
凤凰香港,http://r.jdshipin.com/NfC0f$IPV4•线路13
凤凰香港,http://api.kkitv.itv888.vip:8080/streams/mty4v56ud39/index.m3u8$IPV4•线路14
凤凰香港,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701phk72.flv$IPV4•线路15
凤凰香港,http://ali.hlspull.yximgs.com/live/65b743590f6ead5c527ed74a456b6de7.flv$IPV4•线路16
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk$IPV4•线路17
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8$IPV4•线路18
凤凰香港,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=fhxghd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路19
凤凰香港,http://vapi.91kds.cc/live2/ifeng.m3u8?id=fhxghd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路20
凤凰香港,http://rihou.cc:555/tv/[SX]凤凰香港$IPV4•线路21
凤凰香港,https://smt.1678520.xyz/smt3.2.1.php?id=hkphoenix_twn$IPV4•线路22
凤凰卫视,http://ott.mobaibox.com/PLTV/-/224/3221228527/index.m3u8$IPV4•线路1
凤凰卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236260/index.m3u8$IPV4•线路2
凤凰卫视,http://api.kkitv.itv888.vip:8080/streams/vny1wblsnch/index.m3u8$IPV4•线路3
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8$IPV4•线路1
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$IPV4•线路2
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$IPV4•线路3
香港卫视,http://101.35.240.114:88/live.php?id=香港卫视$IPV4•线路4
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8$IPV4•线路5
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$IPV4•线路1
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8$IPV4•线路2
无线新闻,http://r.jdshipin.com/CkuBd$IPV4•线路1
无线新闻,http://t.061899.xyz/tl/js/js.php?id=tvbwxxwt$IPV4•线路2
无线新闻,http://api.mg.itv888.cn:8080/hls/e1bb5e8bc4f/index.m3u8$IPV4•线路3
无线新闻,P2p://starvod.xyz:19806/557d5098116e4e1f9b14008ed764cc71.ts$IPV4•线路4
无线新闻,http://zsntlqj.xicp.net:8896/bysid/83.m3u8$IPV4•线路5
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw$IPV4•线路6
无线新闻,https://smt.1678520.xyz/smt3.2.3.php?id=inews_twn$IPV4•线路7
纬来体育,http://free.cnlive.club/channel/5816d06e/index.m3u8$IPV4•线路1
纬来体育,rtmp://f13h.mine.nu/sat/tv721$IPV4•线路2
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721$IPV4•线路3
纬来体育,http://211.72.65.236:8585/.m3u8$IPV4•线路4
纬来体育,http://125.227.210.55:8155/VideoInput/play.ts$IPV4•线路5
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv$IPV4•线路6
纬来育乐,http://free.cnlive.club/channel/581c988d/index.m3u8$IPV4•线路1
纬来育乐,rtmp://f13h.mine.nu/sat/tv701$IPV4•线路2
纬来育乐,rtmp://f13h.mine.nu:1935/sat/tv701$IPV4•线路3
📠┃央视频道,#genre#
CCTV1,https://xmlive.zeabur.app/yw/whyd?id=cctv1$IPV4•线路1
CCTV1,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1$IPV4•线路2
CCTV1,http://go.bkpcp.top/mg/cctv1$IPV4•线路3
CCTV1,http://m.061899.xyz/mg/cctv1$IPV4•线路4
CCTV1,http://116.77.239.26:44300/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
CCTV1,http://iptv.huuc.edu.cn/hls/cctv1hd.m3u8$IPV4•线路6
CCTV1,http://111.29.9.33:6610/000000001000/1000000001000021973/index.m3u8?channel-id=bestzb&Contentid=1000000001000021973&livemode=1&stbId=3$IPV4•线路7
CCTV1,http://112.89.65.22/PLTV/88888973/224/3221225768/10000100000000060000000000337107_0.smil/01.m3u8?fmt=ts2hls,744,01.m3u8,0,7888,0,0&accountinfo=qL9TLkIYsZmx/OPSOG6mNAvyKOCScAe4hrX9Vo6puxGXw3qZ5Pmje9vqMpXjLeht0QDDT6IKU9j92Y9VVzXnz1yKE+1kYZFvmxPE4nzwhgNrHuVhR6YNUldj/Yz5MfMB:20200814173311,END&GuardEncType=2$IPV4•线路8
CCTV1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227637/index.m3u8$IPV4•线路9
CCTV1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227544/index.m3u8$IPV4•线路10
CCTV1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226190/index.m3u8$IPV4•线路11
CCTV1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226675/index.m3u8$IPV4•线路12
CCTV1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226721/index.m3u8$IPV4•线路13
CCTV1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226998/index.m3u8$IPV4•线路14
CCTV1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227209/index.m3u8$IPV4•线路15
CCTV1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227461/index.m3u8$IPV4•线路16
CCTV1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227574/index.m3u8$IPV4•线路17
CCTV1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226179/index.m3u8$IPV4•线路18
CCTV1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226759/index.m3u8$IPV4•线路19
CCTV1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226976/index.m3u8$IPV4•线路20
CCTV1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227010/index.m3u8$IPV4•线路21
CCTV1,http://111.48.34.138/000000001000PLTV/88888888/224/3221229665/1.m3u8$IPV4•线路22
CCTV1,http://111.48.34.138/000000001000PLTV/88888888/224/3221230440/1.m3u8$IPV4•线路23
CCTV1,http://111.48.34.138/000000001000PLTV/88888888/224/3221229968/1.m3u8$IPV4•线路24
CCTV1,http://111.48.34.138/000000001000PLTV/88888888/224/3221230563/1.m3u8$IPV4•线路25
CCTV1,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226691/.m3u8$IPV4•线路26
CCTV1,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226113/.m3u8$IPV4•线路27
CCTV1,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226731/.m3u8$IPV4•线路28
CCTV1,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/cctv-1/1.m3u8?channel-id=ystenlive&Contentid=cctv-1&livemode=1$IPV4•线路29
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221227023/index.m3u8$IPV4•线路30
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221227292/index.m3u8$IPV4•线路31
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221227375/index.m3u8$IPV4•线路32
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221227641/index.m3u8$IPV4•线路33
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221226316/index.m3u8$IPV4•线路34
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221227494/index.m3u8$IPV4•线路35
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221225530/index.m3u8$IPV4•线路36
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221228146/index.m3u8$IPV4•线路37
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221227644/index.m3u8$IPV4•线路38
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221227675/index.m3u8$IPV4•线路39
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221228049/index.m3u8$IPV4•线路40
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221228075/index.m3u8$IPV4•线路41
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221227431/index.m3u8$IPV4•线路42
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221227462/index.m3u8$IPV4•线路43
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221227634/index.m3u8$IPV4•线路44
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221228213/index.m3u8$IPV4•线路45
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221227725/index.m3u8$IPV4•线路46
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221227467/index.m3u8$IPV4•线路47
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221228149/index.m3u8$IPV4•线路48
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221228436/index.m3u8$IPV4•线路49
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221228637/index.m3u8$IPV4•线路50
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221228642/index.m3u8$IPV4•线路51
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221228732/index.m3u8$IPV4•线路52
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221228889/index.m3u8$IPV4•线路53
CCTV1,http://ott.mobaibox.com/PLTV/-/224/3221228903/index.m3u8$IPV4•线路54
CCTV1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227262/1.m3u8$IPV4•线路55
CCTV1,http://219.150.217.47:6610/PLTV1/40/index.m3u8?icpid=dxrm1$IPV4•线路56
CCTV1,http://219.150.217.47:6610/PLTV1/940/index.m3u8?icpid=dxrm1$IPV4•线路57
CCTV1,http://39.134.240.3/PLTV/2/224/3221226134/index.m3u8$IPV4•线路58
CCTV1,http://111.23.232.117:80/180000001001/00000001000000001001000000000036/main.m3u8$IPV4•线路59
CCTV1,http://36.158.166.3:8089/180000001002/00000001000000000007000000001243/main.m3u8$IPV4•线路60
CCTV1,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000099000000197683/main.m3u8?channel-id=ystenlive&Contentid=1000000000099000000197683&livemode=1&stbId=4$IPV4•线路61
CCTV1,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000311/index.m3u8$IPV4•线路62
CCTV1,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8$IPV4•线路63
CCTV1,http://39.134.65.106/PLTV/88888888/224/3221226119/1.m3u8$IPV4•线路64
CCTV1,http://39.134.65.106/PLTV/88888888/224/3221225816/1.m3u8$IPV4•线路65
CCTV1,http://39.134.65.106/PLTV/88888888/224/3221226075/1.m3u8$IPV4•线路66
CCTV1,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225777/1/index.m3u8?fmt=ts2hls$IPV4•线路67
CCTV1,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225726/1/index.m3u8?fmt=ts2hls$IPV4•线路68
CCTV1,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228318/42329859.smil/index.m3u8?fmt=ts2hls$IPV4•线路69
CCTV1,http://101.35.240.114:88/live.php?id=CCTV1$IPV4•线路70
CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8$IPV4•线路71
CCTV1,http://113.101.244.11:10000/rtp/239.77.0.119:5146$IPV4•线路72
CCTV1,http://113.101.244.11:10000/rtp/239.77.0.129:5146$IPV4•线路73
CCTV1,http://113.101.244.11:10000/rtp/239.77.0.86:5146$IPV4•线路74
CCTV1,http://113.101.244.11:10000/rtp/239.77.1.144:5146$IPV4•线路75
CCTV1,http://113.101.244.11:10000/rtp/239.77.1.17:5146$IPV4•线路76
CCTV1,http://113.102.83.97:4022/rtp/239.77.0.119:5146$IPV4•线路77
CCTV1,http://113.102.83.97:4022/rtp/239.77.0.129:5146$IPV4•线路78
CCTV1,http://113.102.83.97:4022/rtp/239.77.0.86:5146$IPV4•线路79
CCTV1,http://113.102.83.97:4022/rtp/239.77.1.144:5146$IPV4•线路80
CCTV1,http://113.102.83.97:4022/rtp/239.77.1.17:5146$IPV4•线路81
CCTV1,http://117.69.43.137:4022/rtp/238.1.78.166:7200$IPV4•线路82
CCTV1,http://171.213.234.216:8089/rtp/239.93.0.58:5140$IPV4•线路83
CCTV1,http://183.160.35.31:4022/rtp/238.1.78.166:7200$IPV4•线路84
CCTV1,http://play.kankanlive.com/live/1661761962676984.m3u8$IPV4•线路85
CCTV1,http://112.123.206.32:808/hls/1/index.m3u8$IPV4•线路86
CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8$IPV4•线路87
CCTV1,http://183.11.239.36:808/hls/19/index.m3u8$IPV4•线路88
CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8$IPV4•线路89
CCTV1,http://175.8.28.207:9999/tsfile/live/0001_1.m3u8$IPV4•线路90
CCTV1,https://www.wmviv.com/iptv/bc2t.php?id=cctv1$IPV4•线路91
CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8$IPV4•线路92
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221225673/index.m3u8$IPV4•线路93
CCTV1,http://live2.rxip.sc96655.com/live/CCTV-1H265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=10bd15e08aa7c4de538b767ae2618279a6213e3e$IPV4•线路94
CCTV1,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMS9pbmRleC5tM3U4$IPV4•线路95
CCTV1,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvNDAvaW5kZXgubTN1OA==$IPV4•线路96
CCTV1,http://sh.lnott.top:880/dx01.m3u8$IPV4•线路97
CCTV1,http://218.206.221.78:90/hls/1/index.m3u8$IPV4•线路98
CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub$IPV4•线路99
CCTV1,https://smt.858.qzz.io/Smart.php?id=cctv1$IPV4•线路100
CCTV1,http://ygbh.site/php/bfgd.php?id=488$IPV4•线路101
CCTV1,http://120.202.94.181:9446/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路102
CCTV1,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv1.flv$IPV4•线路103
CCTV1,http://php.cqshushu.ggff.net/jzb.php?id=cctv1&公众号【医工学习日志】$IPV4•线路104
CCTV1,http://111.43.126.240:9003/hls/13/index.m3u8$IPV4•线路105
CCTV2,https://xmlive.zeabur.app/yw/whyd?id=cctv2$IPV4•线路1
CCTV2,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2$IPV4•线路2
CCTV2,http://go.bkpcp.top/mg/cctv2$IPV4•线路3
CCTV2,http://m.061899.xyz/mg/cctv2$IPV4•线路4
CCTV2,http://116.77.239.26:44300/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
CCTV2,http://iptv.huuc.edu.cn/hls/cctv2hd.m3u8$IPV4•线路6
CCTV2,http://111.29.9.33:6610/000000001000/1000000001000012442/index.m3u8?channel-id=bestzb&Contentid=1000000001000012442&livemode=1&stbId=3$IPV4•线路7
CCTV2,http://112.89.45.21/PLTV/88888973/224/3221225767/10000100000000060000000000337109_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8,0,7874,0,0&accountinfo=qL9TLkIYsZmx/OPSOG6mNAvyKOCScAe4hrX9Vo6puxGXw3qZ5Pmje9vqMpXjLeht0QDDT6IKU9j92Y9VVzXnz1yKE+1kYZFvmxPE4nzwhgMWcUxVBa4donswIIqtfw8s:20200814173311,END&GuardEncType=2$IPV4•线路8
CCTV2,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226178/index.m3u8$IPV4•线路9
CCTV2,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226703/index.m3u8$IPV4•线路10
CCTV2,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226711/index.m3u8$IPV4•线路11
CCTV2,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227206/index.m3u8$IPV4•线路12
CCTV2,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227525/index.m3u8$IPV4•线路13
CCTV2,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227558/index.m3u8$IPV4•线路14
CCTV2,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226177/index.m3u8$IPV4•线路15
CCTV2,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226853/index.m3u8$IPV4•线路16
CCTV2,http://111.48.34.138/000000001000PLTV/88888888/224/3221229893/1.m3u8$IPV4•线路17
CCTV2,http://111.48.34.138/000000001000PLTV/88888888/224/3221230359/1.m3u8$IPV4•线路18
CCTV2,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226567/.m3u8$IPV4•线路19
CCTV2,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/cctv-2/1.m3u8?channel-id=ystenlive&Contentid=cctv-2&livemode=1$IPV4•线路20
CCTV2,http://ott.mobaibox.com/PLTV/-/224/3221228300/index.m3u8$IPV4•线路21
CCTV2,http://ott.mobaibox.com/PLTV/-/224/3221226993/index.m3u8$IPV4•线路22
CCTV2,http://ott.mobaibox.com/PLTV/-/224/3221227207/index.m3u8$IPV4•线路23
CCTV2,http://ott.mobaibox.com/PLTV/-/224/3221227708/index.m3u8$IPV4•线路24
CCTV2,http://ott.mobaibox.com/PLTV/-/224/3221227696/index.m3u8$IPV4•线路25
CCTV2,http://ott.mobaibox.com/PLTV/-/224/3221227427/index.m3u8$IPV4•线路26
CCTV2,http://ott.mobaibox.com/PLTV/-/224/3221228118/index.m3u8$IPV4•线路27
CCTV2,http://ott.mobaibox.com/PLTV/-/224/3221228094/index.m3u8$IPV4•线路28
CCTV2,http://ott.mobaibox.com/PLTV/-/224/3221227543/index.m3u8$IPV4•线路29
CCTV2,http://ott.mobaibox.com/PLTV/-/224/3221228616/index.m3u8$IPV4•线路30
CCTV2,http://ott.mobaibox.com/PLTV/-/224/3221228844/index.m3u8$IPV4•线路31
CCTV2,http://ott.mobaibox.com/PLTV/-/224/3221228886/index.m3u8$IPV4•线路32
CCTV2,http://ott.mobaibox.com/PLTV/-/224/3221228906/index.m3u8$IPV4•线路33
CCTV2,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226569/1.m3u8$IPV4•线路34
CCTV2,http://219.150.217.47:6610/PLTV1/60/index.m3u8?icpid=dxrm1$IPV4•线路35
CCTV2,http://39.134.240.3/PLTV/2/224/3221226188/index.m3u8$IPV4•线路36
CCTV2,http://111.23.232.117:80/180000001001/00000001000000001001000000000050/main.m3u8$IPV4•线路37
CCTV2,http://36.158.166.3:8089/180000001002/00000001000000000008000000047431/main.m3u8$IPV4•线路38
CCTV2,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000099000000197684/main.m3u8?channel-id=ystenlive&Contentid=1000000000099000000197684&livemode=1&stbId=4$IPV4•线路39
CCTV2,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000317/index.m3u8$IPV4•线路40
CCTV2,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8$IPV4•线路41
CCTV2,http://39.134.65.106/PLTV/88888888/224/3221225599/1.m3u8$IPV4•线路42
CCTV2,http://39.134.65.106/PLTV/88888888/224/3221226079/1.m3u8$IPV4•线路43
CCTV2,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225706/1/index.m3u8?fmt=ts2hls$IPV4•线路44
CCTV2,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228348/42329899.smil/index.m3u8?fmt=ts2hls$IPV4•线路45
CCTV2,http://148.135.93.213/live.php?id=CCTV2$IPV4•线路46
CCTV2,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8$IPV4•线路47
CCTV2,http://113.101.244.11:10000/rtp/239.253.43.17:5146$IPV4•线路48
CCTV2,http://113.101.244.11:10000/rtp/239.77.0.137:5146$IPV4•线路49
